player_name,player_name_season,season,plus_minus,minutes,pat,player_minutes_category,pie_pra,mantrap,santrap,primary_team_name,example_sentence
Michael Beasley,"Michael Beasley, 2016",2016,-33,934.5,-0.011867538,All,0.054414322,0.128745925,0.388228348,Milwaukee Bucks,
Michael Beasley,"Michael Beasley, 2017",2017,-142,1653.316667,-0.015512801,Rotation,0.104932972,0.204998958,0.455836321,New York Knicks,
Michael Beasley,"Michael Beasley, 2018",2018,-39,277.4833333,-0.11577834,All,0.017426122,0.042521774,0.299949324,Los Angeles Lakers,
Marco Belinelli,"Marco Belinelli, 2015",2015,-185,1671.666667,-0.068344345,Rotation,0.068739452,0.087040372,0.296723196,Sacramento Kings,
Marco Belinelli,"Marco Belinelli, 2016",2016,45,1777.583333,0.006237367,Starter,0.075787846,0.130666465,0.38316651,Charlotte Hornets,
Marco Belinelli,"Marco Belinelli, 2017",2017,-26,1946.516667,-0.029150626,Starter,0.087243886,0.135355042,0.368652903,Atlanta Hawks,
Marco Belinelli,"Marco Belinelli, 2018",2018,22,1655.216667,-0.020070057,Starter,0.072680005,0.116977042,0.344417673,San Antonio Spurs,
Marco Belinelli,"Marco Belinelli, 2019",2019,19,883.2666667,0.039675793,All,0.039643338,0.037874795,0.199015517,San Antonio Spurs,
DeAndre Bembry,"DeAndre Bembry, 2016",2016,-45,370.7166667,-0.120253038,All,0.01583977,0.021479568,0.268285362,Atlanta Hawks,
DeAndre Bembry,"DeAndre Bembry, 2017",2017,-75,455.0833333,-0.031584786,All,0.023493361,0.016693151,0.154410657,Atlanta Hawks,
DeAndre Bembry,"DeAndre Bembry, 2018",2018,-234,1702.266667,-0.013401454,Starter,0.072536872,0.135344991,0.370177237,Atlanta Hawks,
DeAndre Bembry,"DeAndre Bembry, 2019",2019,-257,915.15,-0.08199787,All,0.042951708,0.031475459,0.181444493,Atlanta Hawks,
DeAndre Bembry,"DeAndre Bembry, 2020",2020,-4,921.9833333,0.005235644,All,0.041914847,0.132705122,0.457480218,Toronto Raptors,
DeAndre Bembry,"DeAndre Bembry, 2021",2021,-18,1022.1,-0.041436533,Rotation,0.032884097,0.081928503,0.330760129,Brooklyn Nets,
Dragan Bender,"Dragan Bender, 2016",2016,-23,573.6333333,0.063018328,All,0.020814596,0.047662819,0.325318495,Phoenix Suns,
Dragan Bender,"Dragan Bender, 2017",2017,-472,2069.216667,-0.033231246,Star,0.083586416,0.089545723,0.300580689,Phoenix Suns,
Dragan Bender,"Dragan Bender, 2018",2018,-130,665.5166667,0.000916888,All,0.037779542,0.065946798,0.332424733,Phoenix Suns,
Dragan Bender,"Dragan Bender, 2019",2019,-5,285.5,-0.159378214,All,0.016130802,0.016158701,0.142227407,Milwaukee Bucks,
Anthony Bennett,"Anthony Bennett, 2015",2015,-30,84.25,-0.444866109,All,0.006372352,0.00909375,0.277949115,Toronto Raptors,
Anthony Bennett,"Anthony Bennett, 2016",2016,-69,264.15,-0.081180597,All,0.016797458,0.032216391,0.286002954,Brooklyn Nets,
Davis Bertans,"Davis Bertans, 2016",2016,117,807.5833333,-0.009736139,All,0.031594171,0.07440126,0.337895107,San Antonio Spurs,
Davis Bertans,"Davis Bertans, 2017",2017,90,1086,0.022812107,All,0.051298935,0.055724328,0.236165185,San Antonio Spurs,
Davis Bertans,"Davis Bertans, 2018",2018,214,1464.316667,0.11020986,Rotation,0.057872725,0.268910157,0.634455079,San Antonio Spurs,
Davis Bertans,"Davis Bertans, 2019",2019,-12,1582.966667,0.076192882,Starter,0.086490251,0.319011261,0.611659787,Washington Wizards,
Davis Bertans,"Davis Bertans, 2020",2020,140,1377.25,0.095743423,Starter,0.061486133,0.223847616,0.525706682,Washington Wizards,
Davis Bertans,"Davis Bertans, 2021",2021,28,806.2,0.067495798,All,0.035356436,0.103949081,0.426400584,Washington Wizards,
Davis Bertans,"Davis Bertans, 2022",2022,-28,389,-0.045810169,All,0.016281317,0.044675905,0.330006093,Dallas Mavericks,
Davis Bertans,"Davis Bertans, 2023",2023,-74,675,-0.053080572,All,0.033380128,0.068168859,0.36115965,Charlotte Hornets,
Patrick Beverley,"Patrick Beverley, 2015",2015,139,2040.666667,0.05542534,Starter,0.083719493,0.235782024,0.51886983,Houston Rockets,
Patrick Beverley,"Patrick Beverley, 2016",2016,362,2057.95,0.045900283,Starter,0.084067907,0.187547763,0.460319084,Houston Rockets,
Patrick Beverley,"Patrick Beverley, 2017",2017,28,333.5333333,0.091898756,All,0.016592046,0.014258234,0.152979688,LA Clippers,
Patrick Beverley,"Patrick Beverley, 2018",2018,80,1962.433333,0.025618614,Star,0.079253449,0.153875463,0.398379408,LA Clippers,
Patrick Beverley,"Patrick Beverley, 2019",2019,285,1341.516667,0.055495439,Rotation,0.054409829,0.189362477,0.499672738,LA Clippers,
Patrick Beverley,"Patrick Beverley, 2020",2020,140,814.1833333,0.050000225,All,0.035077289,0.119889036,0.452950383,LA Clippers,
Patrick Beverley,"Patrick Beverley, 2021",2021,112,1475.65,0.003400458,Rotation,0.069734046,0.194277661,0.460289198,Minnesota Timberwolves,
Patrick Beverley,"Patrick Beverley, 2022",2022,-106,1571,-0.078864902,Starter,0.042747838,0.05186617,0.227881126,Los Angeles Lakers,
Patrick Beverley,"Patrick Beverley, 2023",2023,-53,1442,-0.126194785,Rotation,0.064814241,0.046905398,0.218108697,Philadelphia 76ers,
Bismack Biyombo,"Bismack Biyombo, 2015",2015,88,1807.85,-0.044599432,Starter,0.088925886,0.159619034,0.399821466,Toronto Raptors,
Bismack Biyombo,"Bismack Biyombo, 2016",2016,-344,1793.416667,-0.055563912,Starter,0.081921467,0.116084078,0.340736895,Orlando Magic,
Bismack Biyombo,"Bismack Biyombo, 2017",2017,-433,1494.716667,-0.18958564,Rotation,0.070343201,0.007028397,0.178519324,Orlando Magic,
Bismack Biyombo,"Bismack Biyombo, 2018",2018,-137,640.3666667,-0.204276365,All,0.032207727,0.073900213,0.323285904,Charlotte Hornets,
Bismack Biyombo,"Bismack Biyombo, 2019",2019,-153,1028.866667,-0.00912067,Rotation,0.059153846,0.160245557,0.424528148,Charlotte Hornets,
Bismack Biyombo,"Bismack Biyombo, 2020",2020,-285,1324.8,-0.17127496,Starter,0.058650811,0,0.116541353,Charlotte Hornets,
Bismack Biyombo,"Bismack Biyombo, 2021",2021,52,505.8166667,-0.064820898,All,0.02411966,0.076891898,0.400350693,Phoenix Suns,
Bismack Biyombo,"Bismack Biyombo, 2022",2022,83,782,0.062026101,All,0.038253108,0.115510647,0.398588721,Phoenix Suns,
Bismack Biyombo,"Bismack Biyombo, 2023",2023,-65,790,-0.082278481,All,0.029236237,0.070970862,0.361170886,Memphis Grizzlies,
Bismack Biyombo,"Bismack Biyombo, 2024",2024,-100,526,-0.102316449,All,0.020272738,0.049571932,0.319719918,San Antonio Spurs,
Nemanja Bjelica,"Nemanja Bjelica, 2015",2015,-128,1074.866667,-0.039963077,All,0.045943627,0.143251064,0.460112471,Minnesota Timberwolves,
Nemanja Bjelica,"Nemanja Bjelica, 2016",2016,-14,1189.65,0.002720837,All,0.055724083,0.122068232,0.383702535,Minnesota Timberwolves,
Nemanja Bjelica,"Nemanja Bjelica, 2017",2017,7,1370.75,-0.043884661,Rotation,0.056102918,0.093053205,0.322988775,Minnesota Timberwolves,
Nemanja Bjelica,"Nemanja Bjelica, 2018",2018,70,1573.516667,0.067567703,Starter,0.078802437,0.266140335,0.547266402,Sacramento Kings,
Nemanja Bjelica,"Nemanja Bjelica, 2019",2019,4,2010.883333,0.043585101,Star,0.102379421,0.289663212,0.541706076,Sacramento Kings,
Nemanja Bjelica,"Nemanja Bjelica, 2020",2020,-73,570.8333333,-0.081003361,All,0.040284905,0.092540627,0.421600447,Sacramento Kings,
Nemanja Bjelica,"Nemanja Bjelica, 2021",2021,140,1129.3,0.000952559,Rotation,0.056390343,0.16657883,0.435557475,Golden State Warriors,
Tarik Black,"Tarik Black, 2015",2015,19,495.5833333,0.227564707,All,0.023846047,0.091573135,0.475584249,Los Angeles Lakers,
Tarik Black,"Tarik Black, 2016",2016,-54,1090.916667,0.092802702,All,0.054496438,0.132106786,0.403414255,Los Angeles Lakers,
Tarik Black,"Tarik Black, 2017",2017,-74,536.4833333,-0.314063044,All,0.018915767,0.02590402,0.168166397,Houston Rockets,
Steve Blake,"Steve Blake, 2015",2015,-55,986.3833333,-0.06838233,All,0.037003956,0.107681791,0.430408545,Detroit Pistons,
Eric Bledsoe,"Eric Bledsoe, 2015",2015,-46,1058.766667,-0.015985291,All,0.069503644,0.195615632,0.499797308,Phoenix Suns,
Eric Bledsoe,"Eric Bledsoe, 2016",2016,-175,2176.283333,0.029592781,Star,0.144288835,0.262687694,0.512910968,Phoenix Suns,
Eric Bledsoe,"Eric Bledsoe, 2017",2017,124,2321.5,0.071560028,Star,0.13505161,0.440847662,0.679600205,Milwaukee Bucks,
Eric Bledsoe,"Eric Bledsoe, 2018",2018,510,2119.866667,0.057455304,Star,0.118284869,0.31199506,0.559398487,Milwaukee Bucks,
Eric Bledsoe,"Eric Bledsoe, 2019",2019,433,1646.183333,0.050133692,Starter,0.094809613,0.338765914,0.600465464,Milwaukee Bucks,
Eric Bledsoe,"Eric Bledsoe, 2020",2020,-60,2071.083333,-0.019395241,Superstar,0.101984644,0.08215554,0.322706617,New Orleans Pelicans,"In 2020, Eric Bledsoe had a PAT of -0.0194"
Eric Bledsoe,"Eric Bledsoe, 2021",2021,-40,1360.483333,-0.014974855,Rotation,0.062305098,0.163739379,0.424640437,LA Clippers,
Bojan Bogdanovic,"Bojan Bogdanovic, 2015",2015,-395,2130.5,-0.033864603,Star,0.089522501,0.129207696,0.363026718,Brooklyn Nets,
Bojan Bogdanovic,"Bojan Bogdanovic, 2016",2016,-263,2082.85,0.002143243,Starter,0.11317206,0.232519796,0.482495696,Brooklyn Nets,
Bojan Bogdanovic,"Bojan Bogdanovic, 2017",2017,87,2464.266667,0.009364283,Superstar,0.108476319,0.175193873,0.418710017,Indiana Pacers,
Bojan Bogdanovic,"Bojan Bogdanovic, 2018",2018,190,2392.266667,-0.010729982,Superstar,0.128765942,0.161302505,0.424107115,Indiana Pacers,
Bojan Bogdanovic,"Bojan Bogdanovic, 2019",2019,267,2082.75,0.059297617,Superstar,0.096750782,0.358971145,0.60287529,Utah Jazz,
Bojan Bogdanovic,"Bojan Bogdanovic, 2020",2020,381,2160.1,-0.003174832,Superstar,0.121731066,0.149812134,0.41598871,Utah Jazz,
Bojan Bogdanovic,"Bojan Bogdanovic, 2021",2021,218,2131.233333,-0.046718433,Star,0.110299401,0.115116235,0.374843222,Utah Jazz,
Bojan Bogdanovic,"Bojan Bogdanovic, 2022",2022,-317,1856,-0.033136929,Star,0.121423331,0.099023343,0.370022769,Detroit Pistons,
Bojan Bogdanovic,"Bojan Bogdanovic, 2023",2023,-346,1461,-0.164445954,Rotation,0.064370758,0.026660902,0.200425955,New York Knicks,
Andrew Bogut,"Andrew Bogut, 2015",2015,397,1451.283333,0.061996662,Rotation,0.0631604,0.260315896,0.53454868,Golden State Warriors,
Andrew Bogut,"Andrew Bogut, 2016",2016,-37,583.1833333,0.027374463,All,0.028891674,0.056401968,0.327173038,Dallas Mavericks,
Andrew Bogut,"Andrew Bogut, 2017",2017,-25,216.35,0.010516094,All,0.00735336,0.010483254,0.142763317,Los Angeles Lakers,
Andrew Bogut,"Andrew Bogut, 2018",2018,13,43.48333333,0.045903896,All,0.012409325,0.006464953,0.282560292,Golden State Warriors,
Joel Bolomboy,"Joel Bolomboy, 2016",2016,12,52.53333333,0.149259729,All,0.005564486,0.007464616,0.306753357,Utah Jazz,
Joel Bolomboy,"Joel Bolomboy, 2017",2017,-13,37.63333333,-0.386851352,All,0.008096916,0.001069074,0.108143909,Milwaukee Bucks,
Matt Bonner,"Matt Bonner, 2015",2015,63,205.9,0.084610796,All,0.006853054,0.028951445,0.407588513,San Antonio Spurs,
Devin Booker,"Devin Booker, 2015",2015,-352,2126,-0.029309311,Star,0.104977313,0.137099617,0.372474102,Phoenix Suns,
Devin Booker,"Devin Booker, 2016",2016,-238,2755.966667,0.025269823,Superstar,0.153796736,0.180639982,0.434563049,Phoenix Suns,
Devin Booker,"Devin Booker, 2017",2017,-358,1865.166667,-0.009315296,Starter,0.134870237,0.23061775,0.480666542,Phoenix Suns,
Devin Booker,"Devin Booker, 2018",2018,-300,1988.016667,0.040017061,Star,0.153632394,0.312208359,0.559973023,Phoenix Suns,
Devin Booker,"Devin Booker, 2019",2019,124,2530.433333,0.043957207,Superstar,0.176957107,0.441997005,0.673512062,Phoenix Suns,
Devin Booker,"Devin Booker, 2020",2020,316,2196.233333,0.022527775,Superstar,0.175790622,0.308688255,0.583691968,Phoenix Suns,
Devin Booker,"Devin Booker, 2021",2021,469,2344.433333,0.042616269,Superstar,0.155646319,0.465418349,0.688908454,Phoenix Suns,
Devin Booker,"Devin Booker, 2022",2022,217,1614,0.01441327,Starter,0.148932101,0.303833418,0.552087944,Phoenix Suns,
Devin Booker,"Devin Booker, 2023",2023,308,2406,0.056917367,Superstar,0.166696108,0.426621396,0.654678675,Phoenix Suns,
Devin Booker,"Devin Booker, 2024",2024,-175,2795,-0.010545691,Superstar,0.175816626,0.243704759,0.557687709,Phoenix Suns,
Trevor Booker,"Trevor Booker, 2015",2015,58,1632,-0.001339861,Rotation,0.078429934,0.170466699,0.423244582,Utah Jazz,
Trevor Booker,"Trevor Booker, 2016",2016,-332,1754.266667,-0.056265856,Starter,0.096309748,0.150915949,0.391487187,Brooklyn Nets,
Trevor Booker,"Trevor Booker, 2017",2017,-23,1157.95,-0.03976737,All,0.051958298,0.052566418,0.229445609,Philadelphia 76ers,
Chris Bosh,"Chris Bosh, 2015",2015,35,1777.916667,0.025938404,Starter,0.100667509,0.30741489,0.556824369,Miami Heat,
Avery Bradley,"Avery Bradley, 2015",2015,220,2536.116667,0.016781382,Superstar,0.096643348,0.160285992,0.401663278,Boston Celtics,
Avery Bradley,"Avery Bradley, 2016",2016,74,1834.516667,-0.001994372,Starter,0.099199312,0.152748381,0.400545597,Boston Celtics,
Avery Bradley,"Avery Bradley, 2017",2017,-123,1432.983333,-0.090769703,Rotation,0.062441503,0.070093814,0.266583677,Detroit Pistons,
Avery Bradley,"Avery Bradley, 2018",2018,-88,1816.083333,-0.051088371,Starter,0.053178253,0.066420542,0.257773113,LA Clippers,
Avery Bradley,"Avery Bradley, 2019",2019,183,1186.4,0.013584245,Rotation,0.033135002,0.112458143,0.403860343,Los Angeles Lakers,
Avery Bradley,"Avery Bradley, 2020",2020,-132,601.85,-0.090218938,All,0.01936882,0.068236182,0.403610645,Miami Heat,
Avery Bradley,"Avery Bradley, 2021",2021,-154,1366.133333,-0.073334684,Rotation,0.03675882,0.075699632,0.302414173,Los Angeles Lakers,
Elton Brand,"Elton Brand, 2015",2015,-38,224.6833333,0.015065981,All,0.01017726,0.038511831,0.399081869,Philadelphia 76ers,
Corey Brewer,"Corey Brewer, 2015",2015,-77,1668.883333,-0.050172927,Rotation,0.064689527,0.112697773,0.338219137,Houston Rockets,
Corey Brewer,"Corey Brewer, 2016",2016,71,1281.233333,0.011431533,Rotation,0.037871368,0.119550303,0.402425333,Houston Rockets,
Corey Brewer,"Corey Brewer, 2017",2017,-48,1208.383333,-0.031783886,Rotation,0.039046913,0.075391409,0.312931359,Los Angeles Lakers,
Corey Brewer,"Corey Brewer, 2018",2018,35,358.9833333,0.0144731,All,0.01558472,0.035095169,0.305361683,Sacramento Kings,
Corey Brewer,"Corey Brewer, 2019",2019,5,32.53333333,0.215385183,All,0.002700965,0.001210318,0.137827434,Sacramento Kings,
Malcolm Brogdon,"Malcolm Brogdon, 2016",2016,90,2003.783333,0.050909042,Starter,0.095498744,0.191041071,0.466554983,Milwaukee Bucks,
Malcolm Brogdon,"Malcolm Brogdon, 2017",2017,-62,1435.933333,-0.011630387,Rotation,0.06625873,0.131749496,0.386557673,Milwaukee Bucks,
Malcolm Brogdon,"Malcolm Brogdon, 2018",2018,390,1779.483333,0.032919263,Starter,0.083390833,0.244173183,0.502463324,Milwaukee Bucks,
Malcolm Brogdon,"Malcolm Brogdon, 2019",2019,89,1666.233333,0.002397394,Starter,0.115469928,0.259556017,0.512477306,Indiana Pacers,
Malcolm Brogdon,"Malcolm Brogdon, 2020",2020,-14,1894.916667,-0.022190253,Star,0.134831461,0.295243067,0.548029336,Indiana Pacers,
Malcolm Brogdon,"Malcolm Brogdon, 2021",2021,0,1206.166667,0.078641644,Rotation,0.07248701,0.257497835,0.547940044,Indiana Pacers,
Malcolm Brogdon,"Malcolm Brogdon, 2022",2022,134,1445,-0.040551739,Starter,0.096233128,0.146042098,0.384321363,Boston Celtics,
Malcolm Brogdon,"Malcolm Brogdon, 2023",2023,-98,1097,0.026944521,Rotation,0.066675647,0.162217247,0.442305679,Portland Trail Blazers,
Malcolm Brogdon,"Malcolm Brogdon, 2024",2024,-120,565,-0.006709518,All,0.033174401,0.083852239,0.359560576,Washington Wizards,
Aaron Brooks,"Aaron Brooks, 2015",2015,-7,1107.733333,0.024190119,All,0.058870064,0.163018223,0.48392633,Chicago Bulls,
Aaron Brooks,"Aaron Brooks, 2016",2016,-34,893.7166667,-0.041706381,All,0.03488747,0.062721496,0.322042641,Indiana Pacers,
Aaron Brooks,"Aaron Brooks, 2017",2017,-75,189.3833333,-0.44472684,All,0.007844368,0.006292814,0.118575376,Minnesota Timberwolves,
Anthony Brown,"Anthony Brown, 2015",2015,-38,598.6666667,0.153579876,All,0.016385441,0.054599253,0.438284314,Los Angeles Lakers,
Anthony Brown,"Anthony Brown, 2016",2016,5,159.0166667,0.137015092,All,0.00737889,0.015362539,0.310972985,New Orleans Pelicans,
Anthony Brown,"Anthony Brown, 2017",2017,3,3.733333333,0.886904762,All,0.001317854,0.000331039,0.15587278,Minnesota Timberwolves,
Jaylen Brown,"Jaylen Brown, 2016",2016,-119,1341.333333,-0.140201802,Rotation,0.055779462,0.007967766,0.114098971,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2017",2017,327,2175.15,0.081849095,Star,0.111840034,0.361482917,0.643589551,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2018",2018,83,1662.116667,-0.038598706,Starter,0.089915826,0.107604471,0.328439344,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2019",2019,229,1933.55,-0.010597255,Star,0.123840878,0.16869613,0.416880535,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2020",2020,77,1961.1,-0.001374928,Superstar,0.148604329,0.183535452,0.472317514,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2021",2021,453,2220.35,0.031143717,Star,0.143230832,0.445596027,0.667914762,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2022",2022,235,1984,-0.010087124,Star,0.160332072,0.181524009,0.473108251,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2023",2023,391,2317,-0.026932049,Star,0.146774836,0.160571765,0.435936606,Boston Celtics,
Jaylen Brown,"Jaylen Brown, 2024",2024,379,2130,-0.003005414,Star,0.135705375,0.321653716,0.567976579,Boston Celtics,
Lorenzo Brown,"Lorenzo Brown, 2015",2015,-30,60.73333333,-0.341719089,All,0.004949814,0.004672579,0.296776907,Phoenix Suns,
Lorenzo Brown,"Lorenzo Brown, 2017",2017,46,138.5333333,0.172823858,All,0.005208038,0.004157522,0.135617078,Toronto Raptors,
Lorenzo Brown,"Lorenzo Brown, 2018",2018,-26,196.9,-0.237442589,All,0.007247068,0.014804936,0.260546867,Toronto Raptors,
Markel Brown,"Markel Brown, 2015",2015,-233,982.3166667,-0.084574797,All,0.03957403,0.113170135,0.431457183,Brooklyn Nets,
Markel Brown,"Markel Brown, 2017",2017,-17,31.48333333,-0.840563475,All,0.001855503,0.000573421,0.089531481,Portland Trail Blazers,
Nicolas Brussino,"Nicolas Brussino, 2016",2016,-107,521.3666667,-0.144089948,All,0.024575327,0.043676393,0.286893373,Dallas Mavericks,
Nicolas Brussino,"Nicolas Brussino, 2017",2017,17,9.9,1.911130382,All,0.00757075,0.000312187,0.195724796,Atlanta Hawks,
Kobe Bryant,"Kobe Bryant, 2015",2015,-564,1889.133333,-0.100330015,Starter,0.118114628,0.110890153,0.370902326,Los Angeles Lakers,
Chase Budinger,"Chase Budinger, 2015",2015,-3,929.7,8.69E-05,All,0.03289225,0.118694217,0.45012824,Indiana Pacers,
Reggie Bullock,"Reggie Bullock, 2015",2015,-57,428.85,-0.141602592,All,0.020543575,0.039870957,0.367435651,Detroit Pistons,
Reggie Bullock,"Reggie Bullock, 2016",2016,57,466.8,0.165390205,All,0.018062063,0.032947484,0.330893335,Detroit Pistons,
Reggie Bullock,"Reggie Bullock, 2017",2017,23,1731.45,0.019742222,Starter,0.065182511,0.144079749,0.408571137,Detroit Pistons,
Reggie Bullock,"Reggie Bullock, 2018",2018,-60,1749.2,0.012049999,Starter,0.067414307,0.137782667,0.390413817,Detroit Pistons,
Reggie Bullock,"Reggie Bullock, 2019",2019,-78,684.3166667,-0.01295139,All,0.025576208,0.025629599,0.171101836,New York Knicks,
Reggie Bullock,"Reggie Bullock, 2020",2020,90,1898.233333,0.002225866,Star,0.07732758,0.204344467,0.465945128,New York Knicks,
Reggie Bullock,"Reggie Bullock, 2021",2021,257,1883.4,0.059269978,Starter,0.06482415,0.191305456,0.475734744,Dallas Mavericks,
Reggie Bullock,"Reggie Bullock, 2022",2022,-87,2085,-0.053063134,Superstar,0.062002825,0.085374973,0.292422239,Dallas Mavericks,
Reggie Bullock,"Reggie Bullock, 2023",2023,-53,418,-0.164876064,All,0.012073687,0.031343652,0.321133097,Houston Rockets,
Trey Burke,"Trey Burke, 2015",2015,0,1365.833333,-0.036879077,Rotation,0.077916361,0.110312489,0.340708945,Utah Jazz,
Trey Burke,"Trey Burke, 2016",2016,-164,702.7833333,-0.268789906,All,0.03123162,0.043393422,0.26677393,Washington Wizards,
Trey Burke,"Trey Burke, 2017",2017,-81,784.6333333,0.026300746,All,0.046358053,0.046460038,0.217148867,New York Knicks,
Trey Burke,"Trey Burke, 2018",2018,-95,958.65,0.052926003,All,0.054977984,0.116365934,0.382330484,New York Knicks,
Trey Burke,"Trey Burke, 2019",2019,22,542.8666667,0.013271936,All,0.033302498,0.02724958,0.175743903,Philadelphia 76ers,
Trey Burke,"Trey Burke, 2020",2020,18,888.7666667,-0.022346718,All,0.039665407,0.135301111,0.456774402,Dallas Mavericks,
Trey Burke,"Trey Burke, 2021",2021,-10,441.1833333,-0.083566865,All,0.02123243,0.065719174,0.391248181,Dallas Mavericks,
